,Area,Room,Parking,Warehouse,Elevator,Address,Price(USD),PriceGrade,AreaGrade,Price(meter²),Price(Neighborhood)
959,137,3,True,True,True,Shams Abad,155333.33,Budget,VeryLarge,1133.8199270072992,115083.33375
560,137,3,True,True,True,Zaferanieh,333333.33,Affordable,VeryLarge,2433.09,785838.2714814814
641,235,3,True,True,True,Gheitarieh,883333.33,Economy,Huge,3758.865234042553,357490.47642857145
454,75,2,True,False,True,Parastar,76666.67,Budget,Medium,1022.2222666666667,61458.33375
428,69,2,True,True,True,Pirouzi,60000.0,Budget,Medium,869.5652173913044,72499.99968253968
2720,75,2,False,True,True,Parand,13233.33,Budget,Medium,176.4444,17453.01874015748
3455,82,2,False,True,True,Parand,12000.0,Budget,Medium,146.34146341463415,17453.01874015748
1093,125,2,True,True,True,Shahrake Gharb,325000.0,Affordable,VeryLarge,2600.0,398996.04508474574
568,84,2,True,True,True,Pardis,18000.0,Budget,Medium,214.28571428571428,25927.39732876712
446,68,1,True,True,True,Pirouzi,81666.67,Budget,Medium,1200.9804411764705,72499.99968253968
2764,113,2,True,True,True,Karimkhan,105666.67,Budget,Large,935.1032743362832,157444.44666666666
1837,97,2,True,True,True,Pardis,25666.67,Budget,Large,264.6048453608247,25927.39732876712
2783,46,1,False,False,False,Komeil,23333.33,Budget,Small,507.24630434782614,38357.575454545455
955,145,3,True,True,True,Gheitarieh,454166.67,Affordable,VeryLarge,3132.1839310344826,357490.47642857145
2487,75,2,False,False,False,Parand,12166.67,Budget,Medium,162.22226666666666,17453.01874015748
2768,37,1,False,False,False,Ostad Moein,20666.67,Budget,Tiny,558.5586486486486,64229.26865853659
442,75,2,True,True,False,Shahr-e-Ziba,63000.0,Budget,Medium,840.0,103462.99724770641
947,53,1,False,True,True,Pardis,15666.67,Budget,Small,295.5975471698113,25927.39732876712
2060,85,2,True,True,True,Pardis,23000.0,Budget,Medium,270.5882352941176,25927.39732876712
1868,75,2,False,True,True,Parand,13333.33,Budget,Medium,177.77773333333334,17453.01874015748
1696,90,2,True,True,True,Mirdamad,200000.0,Budget,Medium,2222.222222222222,346266.6653333333
2691,87,2,True,True,True,Koohsar,78333.33,Budget,Medium,900.3831034482758,110416.665
759,185,3,True,True,True,Zargandeh,300000.0,Budget,VeryLarge,1621.6216216216217,235600.0
